class,width,height,path
basil,278,684,/media/512GB_ext/preprocesed_dataset/basil/32785_S.png
basil,285,592,/media/512GB_ext/preprocesed_dataset/basil/32788_B.png
basil,283,666,/media/512GB_ext/preprocesed_dataset/basil/32788_S.png
basil,279,588,/media/512GB_ext/preprocesed_dataset/basil/32793_B.png
basil,282,564,/media/512GB_ext/preprocesed_dataset/basil/32863_B.png
basil,252,344,/media/512GB_ext/preprocesed_dataset/basil/32916_S.png
basil,243,329,/media/512GB_ext/preprocesed_dataset/basil/32941_S.png
basil,231,311,/media/512GB_ext/preprocesed_dataset/basil/32997_S.png
basil,277,502,/media/512GB_ext/preprocesed_dataset/basil/33024_B.png
basil,186,512,/media/512GB_ext/preprocesed_dataset/basil/33028_B.png
basil,187,522,/media/512GB_ext/preprocesed_dataset/basil/33028_T.png
basil,282,559,/media/512GB_ext/preprocesed_dataset/basil/33032_B.png
basil,284,660,/media/512GB_ext/preprocesed_dataset/basil/33092_S.png
basil,279,564,/media/512GB_ext/preprocesed_dataset/basil/33106_S.png
basil,279,688,/media/512GB_ext/preprocesed_dataset/basil/33126_S.png
basil,229,351,/media/512GB_ext/preprocesed_dataset/basil/33161_B.png
basil,235,350,/media/512GB_ext/preprocesed_dataset/basil/33161_T.png
basil,252,349,/media/512GB_ext/preprocesed_dataset/basil/33191_S.png
basil,254,343,/media/512GB_ext/preprocesed_dataset/basil/33198_S.png
basil,224,305,/media/512GB_ext/preprocesed_dataset/basil/33280_S.png
basil,286,589,/media/512GB_ext/preprocesed_dataset/basil/33318_B.png
basil,238,754,/media/512GB_ext/preprocesed_dataset/basil/33318_S.png
basil,287,594,/media/512GB_ext/preprocesed_dataset/basil/33318_T.png
basil,230,310,/media/512GB_ext/preprocesed_dataset/basil/33278_S.png
basil,246,842,/media/512GB_ext/preprocesed_dataset/basil/33396_B.png
basil,302,531,/media/512GB_ext/preprocesed_dataset/basil/33457_S.png
basil,224,357,/media/512GB_ext/preprocesed_dataset/basil/33355_S.png
basil,250,341,/media/512GB_ext/preprocesed_dataset/basil/33487_S.png
basil,233,867,/media/512GB_ext/preprocesed_dataset/basil/33537_S.png
basil,277,667,/media/512GB_ext/preprocesed_dataset/basil/33613_S.png
basil,247,770,/media/512GB_ext/preprocesed_dataset/basil/33625_S.png
basil,282,628,/media/512GB_ext/preprocesed_dataset/basil/33626_S.png
basil,283,681,/media/512GB_ext/preprocesed_dataset/basil/33653_S.png
basil,279,663,/media/512GB_ext/preprocesed_dataset/basil/33704_S.png
basil,280,474,/media/512GB_ext/preprocesed_dataset/basil/33725_B.png
basil,227,360,/media/512GB_ext/preprocesed_dataset/basil/33642_S.png
basil,282,537,/media/512GB_ext/preprocesed_dataset/basil/33795_S.png
basil,279,541,/media/512GB_ext/preprocesed_dataset/basil/33804_T.png
basil,254,356,/media/512GB_ext/preprocesed_dataset/basil/33817_S.png
basil,279,533,/media/512GB_ext/preprocesed_dataset/basil/33858_B.png
basil,245,351,/media/512GB_ext/preprocesed_dataset/basil/33867_S.png
basil,258,349,/media/512GB_ext/preprocesed_dataset/basil/33879_S.png
basil,294,554,/media/512GB_ext/preprocesed_dataset/basil/33918_S.png
basil,253,770,/media/512GB_ext/preprocesed_dataset/basil/33929_S.png
basil,231,334,/media/512GB_ext/preprocesed_dataset/basil/34016_S.png
basil,244,851,/media/512GB_ext/preprocesed_dataset/basil/34043_B.png
basil,243,314,/media/512GB_ext/preprocesed_dataset/basil/34091_S.png
basil,260,755,/media/512GB_ext/preprocesed_dataset/basil/34121_S.png
basil,242,757,/media/512GB_ext/preprocesed_dataset/basil/34167_S.png
basil,248,344,/media/512GB_ext/preprocesed_dataset/basil/34243_S.png
basil,286,684,/media/512GB_ext/preprocesed_dataset/basil/34249_S.png
basil,280,607,/media/512GB_ext/preprocesed_dataset/basil/34267_S.png
basil,186,528,/media/512GB_ext/preprocesed_dataset/basil/34326_B.png
basil,280,657,/media/512GB_ext/preprocesed_dataset/basil/34326_S.png
basil,241,325,/media/512GB_ext/preprocesed_dataset/basil/34351_S.png
basil,238,344,/media/512GB_ext/preprocesed_dataset/basil/34328_S.png
basil,279,609,/media/512GB_ext/preprocesed_dataset/basil/34364_S.png
basil,286,551,/media/512GB_ext/preprocesed_dataset/basil/34426_B.png
basil,230,323,/media/512GB_ext/preprocesed_dataset/basil/34498_S.png
basil,241,336,/media/512GB_ext/preprocesed_dataset/basil/34501_S.png
basil,253,334,/media/512GB_ext/preprocesed_dataset/basil/34529_S.png
basil,247,766,/media/512GB_ext/preprocesed_dataset/basil/34572_S.png
basil,282,558,/media/512GB_ext/preprocesed_dataset/basil/34583_S.png
basil,281,546,/media/512GB_ext/preprocesed_dataset/basil/34596_B.png
basil,281,480,/media/512GB_ext/preprocesed_dataset/basil/34637_S.png
basil,248,332,/media/512GB_ext/preprocesed_dataset/basil/34643_S.png
basil,277,537,/media/512GB_ext/preprocesed_dataset/basil/34645_B.png
basil,247,320,/media/512GB_ext/preprocesed_dataset/basil/34648_S.png
basil,247,321,/media/512GB_ext/preprocesed_dataset/basil/34657_S.png
basil,248,765,/media/512GB_ext/preprocesed_dataset/basil/34671_S.png
basil,245,313,/media/512GB_ext/preprocesed_dataset/basil/34697_S.png
basil,287,593,/media/512GB_ext/preprocesed_dataset/basil/34727_S.png
basil,283,667,/media/512GB_ext/preprocesed_dataset/basil/34755_S.png
basil,168,569,/media/512GB_ext/preprocesed_dataset/basil/34764_B.png
basil,169,572,/media/512GB_ext/preprocesed_dataset/basil/34764_T.png
basil,280,567,/media/512GB_ext/preprocesed_dataset/basil/34786_S.png
basil,252,314,/media/512GB_ext/preprocesed_dataset/basil/34886_S.png
basil,277,654,/media/512GB_ext/preprocesed_dataset/basil/34887_S.png
basil,277,549,/media/512GB_ext/preprocesed_dataset/basil/34892_B.png
basil,293,557,/media/512GB_ext/preprocesed_dataset/basil/34918_B.png
basil,248,351,/media/512GB_ext/preprocesed_dataset/basil/34974_S.png
basil,237,315,/media/512GB_ext/preprocesed_dataset/basil/35008_S.png
basil,239,313,/media/512GB_ext/preprocesed_dataset/basil/35029_S.png
basil,283,536,/media/512GB_ext/preprocesed_dataset/basil/35038_B.png
basil,249,360,/media/512GB_ext/preprocesed_dataset/basil/35163_S.png
basil,229,311,/media/512GB_ext/preprocesed_dataset/basil/35186_S.png
basil,250,325,/media/512GB_ext/preprocesed_dataset/basil/35205_S.png
basil,292,538,/media/512GB_ext/preprocesed_dataset/basil/35224_B.png
basil,244,757,/media/512GB_ext/preprocesed_dataset/basil/35225_S.png
basil,286,684,/media/512GB_ext/preprocesed_dataset/basil/35263_S.png
basil,246,843,/media/512GB_ext/preprocesed_dataset/basil/35279_S.png
basil,244,758,/media/512GB_ext/preprocesed_dataset/basil/35374_S.png
basil,282,514,/media/512GB_ext/preprocesed_dataset/basil/35379_B.png
basil,277,528,/media/512GB_ext/preprocesed_dataset/basil/35423_T.png
basil,281,555,/media/512GB_ext/preprocesed_dataset/basil/35447_B.png
basil,225,350,/media/512GB_ext/preprocesed_dataset/basil/35473_S.png
basil,277,563,/media/512GB_ext/preprocesed_dataset/basil/35526_B.png
basil,243,342,/media/512GB_ext/preprocesed_dataset/basil/35564_B.png
basil,243,336,/media/512GB_ext/preprocesed_dataset/basil/35564_T.png
basil,260,754,/media/512GB_ext/preprocesed_dataset/basil/35599_S.png
basil,285,569,/media/512GB_ext/preprocesed_dataset/basil/35777_B.png
basil,255,767,/media/512GB_ext/preprocesed_dataset/basil/35783_S.png
basil,231,316,/media/512GB_ext/preprocesed_dataset/basil/35793_S.png
basil,247,341,/media/512GB_ext/preprocesed_dataset/basil/35836_S.png
basil,287,593,/media/512GB_ext/preprocesed_dataset/basil/35844_S.png
basil,237,328,/media/512GB_ext/preprocesed_dataset/basil/35866_S.png
basil,281,651,/media/512GB_ext/preprocesed_dataset/basil/35883_S.png
basil,291,574,/media/512GB_ext/preprocesed_dataset/basil/35890_B.png
basil,247,321,/media/512GB_ext/preprocesed_dataset/basil/35922_S.png
basil,249,323,/media/512GB_ext/preprocesed_dataset/basil/35933_S.png
basil,279,688,/media/512GB_ext/preprocesed_dataset/basil/35944_S.png
basil,282,665,/media/512GB_ext/preprocesed_dataset/basil/35972_S.png
basil,241,755,/media/512GB_ext/preprocesed_dataset/basil/36034_S.png
basil,233,361,/media/512GB_ext/preprocesed_dataset/basil/36078_S.png
basil,279,531,/media/512GB_ext/preprocesed_dataset/basil/36134_B.png
basil,289,545,/media/512GB_ext/preprocesed_dataset/basil/36135_B.png
basil,290,540,/media/512GB_ext/preprocesed_dataset/basil/36135_T.png
basil,242,331,/media/512GB_ext/preprocesed_dataset/basil/36136_S.png
basil,258,758,/media/512GB_ext/preprocesed_dataset/basil/36150_S.png
basil,245,342,/media/512GB_ext/preprocesed_dataset/basil/36172_S.png
basil,250,330,/media/512GB_ext/preprocesed_dataset/basil/36176_S.png
basil,244,316,/media/512GB_ext/preprocesed_dataset/basil/36192_S.png
basil,277,527,/media/512GB_ext/preprocesed_dataset/basil/36266_B.png
basil,278,547,/media/512GB_ext/preprocesed_dataset/basil/36300_B.png
basil,254,344,/media/512GB_ext/preprocesed_dataset/basil/36346_S.png
basil,182,536,/media/512GB_ext/preprocesed_dataset/basil/36374_B.png
basil,173,526,/media/512GB_ext/preprocesed_dataset/basil/36374_T.png
basil,187,509,/media/512GB_ext/preprocesed_dataset/basil/36388_B.png
basil,186,515,/media/512GB_ext/preprocesed_dataset/basil/36388_T.png
basil,221,772,/media/512GB_ext/preprocesed_dataset/basil/36391_S.png
basil,283,554,/media/512GB_ext/preprocesed_dataset/basil/36422_B.png
basil,277,689,/media/512GB_ext/preprocesed_dataset/basil/36443_S.png
basil,280,657,/media/512GB_ext/preprocesed_dataset/basil/36469_S.png
basil,244,332,/media/512GB_ext/preprocesed_dataset/basil/36496_S.png
basil,242,316,/media/512GB_ext/preprocesed_dataset/basil/36519_S.png
basil,278,619,/media/512GB_ext/preprocesed_dataset/basil/36600_S.png
basil,267,751,/media/512GB_ext/preprocesed_dataset/basil/36613_S.png
basil,290,557,/media/512GB_ext/preprocesed_dataset/basil/36671_B.png
basil,284,547,/media/512GB_ext/preprocesed_dataset/basil/36677_B.png
basil,284,659,/media/512GB_ext/preprocesed_dataset/basil/36686_S.png
basil,237,317,/media/512GB_ext/preprocesed_dataset/basil/36720_S.png
basil,300,534,/media/512GB_ext/preprocesed_dataset/basil/36749_S.png
basil,254,361,/media/512GB_ext/preprocesed_dataset/basil/36815_S.png
basil,249,765,/media/512GB_ext/preprocesed_dataset/basil/36829_S.png
basil,288,560,/media/512GB_ext/preprocesed_dataset/basil/36873_B.png
basil,227,305,/media/512GB_ext/preprocesed_dataset/basil/36910_S.png
basil,244,352,/media/512GB_ext/preprocesed_dataset/basil/36930_S.png
basil,255,353,/media/512GB_ext/preprocesed_dataset/basil/36933_S.png
basil,280,546,/media/512GB_ext/preprocesed_dataset/basil/36935_B.png
basil,244,751,/media/512GB_ext/preprocesed_dataset/basil/36945_S.png
basil,239,344,/media/512GB_ext/preprocesed_dataset/basil/36982_S.png
basil,229,328,/media/512GB_ext/preprocesed_dataset/basil/36993_T.png
basil,283,541,/media/512GB_ext/preprocesed_dataset/basil/37013_B.png
basil,226,331,/media/512GB_ext/preprocesed_dataset/basil/37056_S.png
basil,281,538,/media/512GB_ext/preprocesed_dataset/basil/37095_B.png
basil,252,331,/media/512GB_ext/preprocesed_dataset/basil/37131_S.png
basil,277,521,/media/512GB_ext/preprocesed_dataset/basil/37136_T.png
basil,282,561,/media/512GB_ext/preprocesed_dataset/basil/37154_B.png
basil,263,752,/media/512GB_ext/preprocesed_dataset/basil/37172_S.png
basil,292,559,/media/512GB_ext/preprocesed_dataset/basil/37259_B.png
basil,259,363,/media/512GB_ext/preprocesed_dataset/basil/37263_S.png
basil,296,540,/media/512GB_ext/preprocesed_dataset/basil/37316_S.png
basil,234,361,/media/512GB_ext/preprocesed_dataset/basil/37341_S.png
basil,278,629,/media/512GB_ext/preprocesed_dataset/basil/37371_S.png
basil,279,614,/media/512GB_ext/preprocesed_dataset/basil/37387_S.png
basil,286,542,/media/512GB_ext/preprocesed_dataset/basil/37395_B.png
basil,236,345,/media/512GB_ext/preprocesed_dataset/basil/37402_S.png
basil,185,536,/media/512GB_ext/preprocesed_dataset/basil/37480_B.png
basil,294,544,/media/512GB_ext/preprocesed_dataset/basil/37481_B.png
basil,290,550,/media/512GB_ext/preprocesed_dataset/basil/37481_T.png
basil,254,364,/media/512GB_ext/preprocesed_dataset/basil/37498_S.png
basil,277,670,/media/512GB_ext/preprocesed_dataset/basil/37507_S.png
basil,254,363,/media/512GB_ext/preprocesed_dataset/basil/37515_S.png
basil,252,326,/media/512GB_ext/preprocesed_dataset/basil/37516_S.png
basil,278,583,/media/512GB_ext/preprocesed_dataset/basil/37540_B.png
basil,277,555,/media/512GB_ext/preprocesed_dataset/basil/37546_B.png
basil,240,336,/media/512GB_ext/preprocesed_dataset/basil/37550_S.png
basil,280,600,/media/512GB_ext/preprocesed_dataset/basil/37553_B.png
basil,280,590,/media/512GB_ext/preprocesed_dataset/basil/37553_T.png
basil,278,671,/media/512GB_ext/preprocesed_dataset/basil/37585_S.png
basil,240,316,/media/512GB_ext/preprocesed_dataset/basil/37601_S.png
basil,284,654,/media/512GB_ext/preprocesed_dataset/basil/37636_S.png
basil,247,331,/media/512GB_ext/preprocesed_dataset/basil/37664_S.png
basil,281,571,/media/512GB_ext/preprocesed_dataset/basil/37702_B.png
basil,186,529,/media/512GB_ext/preprocesed_dataset/basil/37764_T.png
basil,278,696,/media/512GB_ext/preprocesed_dataset/basil/37802_S.png
basil,249,311,/media/512GB_ext/preprocesed_dataset/basil/37846_S.png
basil,278,546,/media/512GB_ext/preprocesed_dataset/basil/37836_B.png
basil,279,550,/media/512GB_ext/preprocesed_dataset/basil/37892_T.png
basil,240,310,/media/512GB_ext/preprocesed_dataset/basil/37918_S.png
basil,283,528,/media/512GB_ext/preprocesed_dataset/basil/37953_B.png
basil,222,311,/media/512GB_ext/preprocesed_dataset/basil/37966_S.png
basil,241,314,/media/512GB_ext/preprocesed_dataset/basil/37997_S.png
basil,280,682,/media/512GB_ext/preprocesed_dataset/basil/38006_S.png
basil,290,545,/media/512GB_ext/preprocesed_dataset/basil/37892_B.png
basil,224,357,/media/512GB_ext/preprocesed_dataset/basil/38059_S.png
basil,257,751,/media/512GB_ext/preprocesed_dataset/basil/38065_S.png
basil,280,520,/media/512GB_ext/preprocesed_dataset/basil/38111_S.png
basil,248,319,/media/512GB_ext/preprocesed_dataset/basil/38147_S.png
basil,183,531,/media/512GB_ext/preprocesed_dataset/basil/38163_B.png
basil,180,541,/media/512GB_ext/preprocesed_dataset/basil/38163_T.png
basil,225,297,/media/512GB_ext/preprocesed_dataset/basil/38206_S.png
basil,251,314,/media/512GB_ext/preprocesed_dataset/basil/38209_S.png
basil,219,352,/media/512GB_ext/preprocesed_dataset/basil/38262_S.png
basil,278,515,/media/512GB_ext/preprocesed_dataset/basil/38287_B.png
basil,278,519,/media/512GB_ext/preprocesed_dataset/basil/38287_T.png
basil,249,778,/media/512GB_ext/preprocesed_dataset/basil/38288_S.png
basil,220,348,/media/512GB_ext/preprocesed_dataset/basil/38289_S.png
basil,286,578,/media/512GB_ext/preprocesed_dataset/basil/38309_S.png
basil,240,326,/media/512GB_ext/preprocesed_dataset/basil/38313_S.png
basil,251,344,/media/512GB_ext/preprocesed_dataset/basil/38424_S.png
basil,277,561,/media/512GB_ext/preprocesed_dataset/basil/38424_T.png
basil,278,499,/media/512GB_ext/preprocesed_dataset/basil/38473_B.png
basil,292,542,/media/512GB_ext/preprocesed_dataset/basil/38473_S.png
basil,294,523,/media/512GB_ext/preprocesed_dataset/basil/38485_B.png
basil,258,351,/media/512GB_ext/preprocesed_dataset/basil/38488_S.png
basil,236,333,/media/512GB_ext/preprocesed_dataset/basil/38514_S.png
basil,230,350,/media/512GB_ext/preprocesed_dataset/basil/38529_S.png
basil,282,666,/media/512GB_ext/preprocesed_dataset/basil/38537_S.png
basil,243,330,/media/512GB_ext/preprocesed_dataset/basil/38601_S.png
basil,284,538,/media/512GB_ext/preprocesed_dataset/basil/38640_B.png
basil,278,540,/media/512GB_ext/preprocesed_dataset/basil/38640_T.png
basil,247,312,/media/512GB_ext/preprocesed_dataset/basil/38710_S.png
basil,249,319,/media/512GB_ext/preprocesed_dataset/basil/38756_S.png
basil,280,550,/media/512GB_ext/preprocesed_dataset/basil/38783_B.png
basil,224,754,/media/512GB_ext/preprocesed_dataset/basil/38797_S.png
basil,279,647,/media/512GB_ext/preprocesed_dataset/basil/38829_S.png
basil,280,591,/media/512GB_ext/preprocesed_dataset/basil/38918_S.png
basil,277,657,/media/512GB_ext/preprocesed_dataset/basil/38940_S.png
basil,278,544,/media/512GB_ext/preprocesed_dataset/basil/38952_B.png
basil,278,507,/media/512GB_ext/preprocesed_dataset/basil/39081_B.png
basil,277,551,/media/512GB_ext/preprocesed_dataset/basil/39136_S.png
basil,297,532,/media/512GB_ext/preprocesed_dataset/basil/39145_B.png
basil,278,541,/media/512GB_ext/preprocesed_dataset/basil/39145_T.png
basil,290,589,/media/512GB_ext/preprocesed_dataset/basil/39150_S.png
basil,248,325,/media/512GB_ext/preprocesed_dataset/basil/39193_S.png
basil,288,540,/media/512GB_ext/preprocesed_dataset/basil/39228_T.png
basil,246,313,/media/512GB_ext/preprocesed_dataset/basil/39321_S.png
basil,237,346,/media/512GB_ext/preprocesed_dataset/basil/39374_S.png
basil,243,755,/media/512GB_ext/preprocesed_dataset/basil/39422_S.png
basil,278,677,/media/512GB_ext/preprocesed_dataset/basil/39439_S.png
basil,277,541,/media/512GB_ext/preprocesed_dataset/basil/39449_B.png
basil,279,529,/media/512GB_ext/preprocesed_dataset/basil/39451_B.png
basil,280,594,/media/512GB_ext/preprocesed_dataset/basil/39483_S.png
basil,298,556,/media/512GB_ext/preprocesed_dataset/basil/39535_B.png
basil,279,529,/media/512GB_ext/preprocesed_dataset/basil/39565_B.png
basil,240,321,/media/512GB_ext/preprocesed_dataset/basil/39568_S.png
basil,236,313,/media/512GB_ext/preprocesed_dataset/basil/39604_S.png
basil,255,761,/media/512GB_ext/preprocesed_dataset/basil/39625_S.png
basil,278,685,/media/512GB_ext/preprocesed_dataset/basil/39628_S.png
basil,240,322,/media/512GB_ext/preprocesed_dataset/basil/39667_S.png
basil,277,670,/media/512GB_ext/preprocesed_dataset/basil/39673_S.png
basil,185,493,/media/512GB_ext/preprocesed_dataset/basil/39678_B.png
basil,283,634,/media/512GB_ext/preprocesed_dataset/basil/39678_S.png
basil,185,499,/media/512GB_ext/preprocesed_dataset/basil/39678_T.png
basil,247,327,/media/512GB_ext/preprocesed_dataset/basil/39688_S.png
basil,241,325,/media/512GB_ext/preprocesed_dataset/basil/39747_S.png
basil,255,762,/media/512GB_ext/preprocesed_dataset/basil/39754_S.png
basil,248,777,/media/512GB_ext/preprocesed_dataset/basil/39792_S.png
basil,257,357,/media/512GB_ext/preprocesed_dataset/basil/39824_S.png
basil,237,360,/media/512GB_ext/preprocesed_dataset/basil/39866_S.png
basil,182,532,/media/512GB_ext/preprocesed_dataset/basil/39870_B.png
basil,280,673,/media/512GB_ext/preprocesed_dataset/basil/39870_S.png
basil,182,541,/media/512GB_ext/preprocesed_dataset/basil/39870_T.png
basil,187,553,/media/512GB_ext/preprocesed_dataset/basil/39873_B.png
basil,185,556,/media/512GB_ext/preprocesed_dataset/basil/39873_T.png
basil,279,647,/media/512GB_ext/preprocesed_dataset/basil/39894_S.png
basil,235,324,/media/512GB_ext/preprocesed_dataset/basil/40004_S.png
basil,279,534,/media/512GB_ext/preprocesed_dataset/basil/40080_B.png
basil,241,336,/media/512GB_ext/preprocesed_dataset/basil/40098_S.png
basil,280,509,/media/512GB_ext/preprocesed_dataset/basil/40135_B.png
basil,280,669,/media/512GB_ext/preprocesed_dataset/basil/40144_S.png
basil,243,362,/media/512GB_ext/preprocesed_dataset/basil/40151_S.png
basil,277,482,/media/512GB_ext/preprocesed_dataset/basil/40158_B.png
basil,281,537,/media/512GB_ext/preprocesed_dataset/basil/40185_B.png
basil,250,315,/media/512GB_ext/preprocesed_dataset/basil/40195_S.png
basil,259,753,/media/512GB_ext/preprocesed_dataset/basil/40240_S.png
basil,288,683,/media/512GB_ext/preprocesed_dataset/basil/40273_S.png
basil,285,598,/media/512GB_ext/preprocesed_dataset/basil/40309_B.png
