class,width,height,path
kws_olof,208,773,/home/mk/Desktop/preprocesed_dataset/kws_olof/45555_S.png
kws_olof,238,326,/home/mk/Desktop/preprocesed_dataset/kws_olof/47927_T.png
kws_olof,248,755,/home/mk/Desktop/preprocesed_dataset/kws_olof/43047_S.png
kws_olof,187,565,/home/mk/Desktop/preprocesed_dataset/kws_olof/47937_S.png
kws_olof,287,589,/home/mk/Desktop/preprocesed_dataset/kws_olof/51088_B.png
kws_olof,175,513,/home/mk/Desktop/preprocesed_dataset/kws_olof/43806_T.png
kws_olof,186,490,/home/mk/Desktop/preprocesed_dataset/kws_olof/46569_T.png
kws_olof,230,319,/home/mk/Desktop/preprocesed_dataset/kws_olof/46206_T.png
kws_olof,180,509,/home/mk/Desktop/preprocesed_dataset/kws_olof/42924_T.png
kws_olof,229,354,/home/mk/Desktop/preprocesed_dataset/kws_olof/53112_S.png
kws_olof,277,529,/home/mk/Desktop/preprocesed_dataset/kws_olof/50491_B.png
kws_olof,179,531,/home/mk/Desktop/preprocesed_dataset/kws_olof/50849_T.png
kws_olof,223,317,/home/mk/Desktop/preprocesed_dataset/kws_olof/53317_S.png
kws_olof,281,499,/home/mk/Desktop/preprocesed_dataset/kws_olof/45367_B.png
kws_olof,177,525,/home/mk/Desktop/preprocesed_dataset/kws_olof/51857_B.png
kws_olof,222,363,/home/mk/Desktop/preprocesed_dataset/kws_olof/45524_S.png
kws_olof,229,767,/home/mk/Desktop/preprocesed_dataset/kws_olof/53207_S.png
kws_olof,291,577,/home/mk/Desktop/preprocesed_dataset/kws_olof/50349_B.png
kws_olof,284,578,/home/mk/Desktop/preprocesed_dataset/kws_olof/50349_T.png
kws_olof,227,301,/home/mk/Desktop/preprocesed_dataset/kws_olof/45293_S.png
kws_olof,222,308,/home/mk/Desktop/preprocesed_dataset/kws_olof/44804_S.png
kws_olof,187,662,/home/mk/Desktop/preprocesed_dataset/kws_olof/50321_S.png
kws_olof,185,511,/home/mk/Desktop/preprocesed_dataset/kws_olof/44179_T.png
kws_olof,172,534,/home/mk/Desktop/preprocesed_dataset/kws_olof/51617_T.png
kws_olof,183,478,/home/mk/Desktop/preprocesed_dataset/kws_olof/48245_T.png
kws_olof,213,762,/home/mk/Desktop/preprocesed_dataset/kws_olof/52938_S.png
kws_olof,185,540,/home/mk/Desktop/preprocesed_dataset/kws_olof/48573_B.png
kws_olof,224,818,/home/mk/Desktop/preprocesed_dataset/kws_olof/44548_S.png
kws_olof,204,776,/home/mk/Desktop/preprocesed_dataset/kws_olof/46396_S.png
kws_olof,210,760,/home/mk/Desktop/preprocesed_dataset/kws_olof/52535_S.png
kws_olof,209,760,/home/mk/Desktop/preprocesed_dataset/kws_olof/44533_S.png
kws_olof,219,754,/home/mk/Desktop/preprocesed_dataset/kws_olof/51601_S.png
kws_olof,215,348,/home/mk/Desktop/preprocesed_dataset/kws_olof/43425_S.png
kws_olof,215,319,/home/mk/Desktop/preprocesed_dataset/kws_olof/43216_S.png
kws_olof,239,316,/home/mk/Desktop/preprocesed_dataset/kws_olof/44124_S.png
kws_olof,186,553,/home/mk/Desktop/preprocesed_dataset/kws_olof/43585_T.png
kws_olof,210,774,/home/mk/Desktop/preprocesed_dataset/kws_olof/49954_S.png
kws_olof,180,511,/home/mk/Desktop/preprocesed_dataset/kws_olof/46987_T.png
kws_olof,187,567,/home/mk/Desktop/preprocesed_dataset/kws_olof/43819_B.png
kws_olof,184,530,/home/mk/Desktop/preprocesed_dataset/kws_olof/45176_T.png
kws_olof,278,525,/home/mk/Desktop/preprocesed_dataset/kws_olof/51058_B.png
kws_olof,187,598,/home/mk/Desktop/preprocesed_dataset/kws_olof/45698_S.png
kws_olof,237,315,/home/mk/Desktop/preprocesed_dataset/kws_olof/51957_S.png
kws_olof,186,461,/home/mk/Desktop/preprocesed_dataset/kws_olof/46505_T.png
kws_olof,235,316,/home/mk/Desktop/preprocesed_dataset/kws_olof/53030_S.png
kws_olof,159,497,/home/mk/Desktop/preprocesed_dataset/kws_olof/46662_B.png
kws_olof,210,358,/home/mk/Desktop/preprocesed_dataset/kws_olof/43001_T.png
kws_olof,219,346,/home/mk/Desktop/preprocesed_dataset/kws_olof/46814_S.png
kws_olof,184,614,/home/mk/Desktop/preprocesed_dataset/kws_olof/48834_S.png
kws_olof,227,360,/home/mk/Desktop/preprocesed_dataset/kws_olof/46651_S.png
kws_olof,176,557,/home/mk/Desktop/preprocesed_dataset/kws_olof/46037_B.png
kws_olof,217,783,/home/mk/Desktop/preprocesed_dataset/kws_olof/46649_S.png
kws_olof,242,757,/home/mk/Desktop/preprocesed_dataset/kws_olof/45248_S.png
kws_olof,186,515,/home/mk/Desktop/preprocesed_dataset/kws_olof/51850_T.png
kws_olof,232,346,/home/mk/Desktop/preprocesed_dataset/kws_olof/53081_S.png
kws_olof,209,759,/home/mk/Desktop/preprocesed_dataset/kws_olof/50814_S.png
kws_olof,218,329,/home/mk/Desktop/preprocesed_dataset/kws_olof/45793_S.png
kws_olof,224,279,/home/mk/Desktop/preprocesed_dataset/kws_olof/44218_S.png
kws_olof,222,330,/home/mk/Desktop/preprocesed_dataset/kws_olof/52597_S.png
kws_olof,227,295,/home/mk/Desktop/preprocesed_dataset/kws_olof/45418_S.png
kws_olof,231,300,/home/mk/Desktop/preprocesed_dataset/kws_olof/52528_S.png
kws_olof,187,492,/home/mk/Desktop/preprocesed_dataset/kws_olof/51039_T.png
kws_olof,186,618,/home/mk/Desktop/preprocesed_dataset/kws_olof/50367_S.png
kws_olof,183,577,/home/mk/Desktop/preprocesed_dataset/kws_olof/47104_S.png
kws_olof,186,584,/home/mk/Desktop/preprocesed_dataset/kws_olof/48254_S.png
kws_olof,187,659,/home/mk/Desktop/preprocesed_dataset/kws_olof/45278_S.png
kws_olof,232,765,/home/mk/Desktop/preprocesed_dataset/kws_olof/48770_S.png
kws_olof,231,302,/home/mk/Desktop/preprocesed_dataset/kws_olof/48392_S.png
kws_olof,218,769,/home/mk/Desktop/preprocesed_dataset/kws_olof/45643_S.png
kws_olof,230,758,/home/mk/Desktop/preprocesed_dataset/kws_olof/47128_S.png
kws_olof,175,531,/home/mk/Desktop/preprocesed_dataset/kws_olof/51857_T.png
kws_olof,187,666,/home/mk/Desktop/preprocesed_dataset/kws_olof/47936_S.png
kws_olof,215,785,/home/mk/Desktop/preprocesed_dataset/kws_olof/50684_S.png
kws_olof,277,534,/home/mk/Desktop/preprocesed_dataset/kws_olof/45478_B.png
kws_olof,186,600,/home/mk/Desktop/preprocesed_dataset/kws_olof/51523_S.png
kws_olof,239,324,/home/mk/Desktop/preprocesed_dataset/kws_olof/49763_S.png
kws_olof,169,498,/home/mk/Desktop/preprocesed_dataset/kws_olof/45517_B.png
kws_olof,175,538,/home/mk/Desktop/preprocesed_dataset/kws_olof/51617_B.png
kws_olof,227,300,/home/mk/Desktop/preprocesed_dataset/kws_olof/47625_S.png
kws_olof,187,571,/home/mk/Desktop/preprocesed_dataset/kws_olof/46243_B.png
kws_olof,186,471,/home/mk/Desktop/preprocesed_dataset/kws_olof/49678_B.png
kws_olof,235,767,/home/mk/Desktop/preprocesed_dataset/kws_olof/51043_S.png
kws_olof,228,295,/home/mk/Desktop/preprocesed_dataset/kws_olof/45251_S.png
kws_olof,185,554,/home/mk/Desktop/preprocesed_dataset/kws_olof/43278_B.png
kws_olof,185,513,/home/mk/Desktop/preprocesed_dataset/kws_olof/49136_T.png
kws_olof,187,509,/home/mk/Desktop/preprocesed_dataset/kws_olof/52348_T.png
kws_olof,286,563,/home/mk/Desktop/preprocesed_dataset/kws_olof/50365_B.png
kws_olof,180,469,/home/mk/Desktop/preprocesed_dataset/kws_olof/43560_B.png
kws_olof,216,754,/home/mk/Desktop/preprocesed_dataset/kws_olof/47192_S.png
kws_olof,228,755,/home/mk/Desktop/preprocesed_dataset/kws_olof/50537_S.png
kws_olof,224,289,/home/mk/Desktop/preprocesed_dataset/kws_olof/51479_S.png
kws_olof,180,495,/home/mk/Desktop/preprocesed_dataset/kws_olof/52663_B.png
kws_olof,209,757,/home/mk/Desktop/preprocesed_dataset/kws_olof/51670_S.png
kws_olof,187,537,/home/mk/Desktop/preprocesed_dataset/kws_olof/45955_B.png
kws_olof,228,820,/home/mk/Desktop/preprocesed_dataset/kws_olof/44870_S.png
kws_olof,187,634,/home/mk/Desktop/preprocesed_dataset/kws_olof/52732_S.png
kws_olof,185,578,/home/mk/Desktop/preprocesed_dataset/kws_olof/47948_S.png
kws_olof,221,789,/home/mk/Desktop/preprocesed_dataset/kws_olof/46384_S.png
kws_olof,204,777,/home/mk/Desktop/preprocesed_dataset/kws_olof/49832_S.png
kws_olof,222,298,/home/mk/Desktop/preprocesed_dataset/kws_olof/44990_S.png
kws_olof,244,781,/home/mk/Desktop/preprocesed_dataset/kws_olof/44672_S.png
kws_olof,220,320,/home/mk/Desktop/preprocesed_dataset/kws_olof/50552_S.png
kws_olof,182,520,/home/mk/Desktop/preprocesed_dataset/kws_olof/43517_T.png
kws_olof,186,594,/home/mk/Desktop/preprocesed_dataset/kws_olof/43687_S.png
kws_olof,185,487,/home/mk/Desktop/preprocesed_dataset/kws_olof/52017_T.png
kws_olof,204,762,/home/mk/Desktop/preprocesed_dataset/kws_olof/52574_S.png
kws_olof,160,512,/home/mk/Desktop/preprocesed_dataset/kws_olof/51407_B.png
kws_olof,172,506,/home/mk/Desktop/preprocesed_dataset/kws_olof/44862_T.png
kws_olof,161,515,/home/mk/Desktop/preprocesed_dataset/kws_olof/51407_T.png
kws_olof,228,334,/home/mk/Desktop/preprocesed_dataset/kws_olof/48379_S.png
kws_olof,205,756,/home/mk/Desktop/preprocesed_dataset/kws_olof/50310_S.png
kws_olof,187,630,/home/mk/Desktop/preprocesed_dataset/kws_olof/44380_S.png
kws_olof,230,753,/home/mk/Desktop/preprocesed_dataset/kws_olof/44978_S.png
kws_olof,241,341,/home/mk/Desktop/preprocesed_dataset/kws_olof/47927_B.png
kws_olof,214,317,/home/mk/Desktop/preprocesed_dataset/kws_olof/49177_S.png
kws_olof,182,508,/home/mk/Desktop/preprocesed_dataset/kws_olof/52348_S.png
kws_olof,231,293,/home/mk/Desktop/preprocesed_dataset/kws_olof/48423_S.png
kws_olof,169,489,/home/mk/Desktop/preprocesed_dataset/kws_olof/45008_T.png
kws_olof,220,802,/home/mk/Desktop/preprocesed_dataset/kws_olof/51301_S.png
kws_olof,226,324,/home/mk/Desktop/preprocesed_dataset/kws_olof/51354_S.png
kws_olof,186,606,/home/mk/Desktop/preprocesed_dataset/kws_olof/46495_S.png
kws_olof,180,540,/home/mk/Desktop/preprocesed_dataset/kws_olof/42996_S.png
kws_olof,244,328,/home/mk/Desktop/preprocesed_dataset/kws_olof/48070_S.png
kws_olof,280,568,/home/mk/Desktop/preprocesed_dataset/kws_olof/43848_T.png
kws_olof,218,774,/home/mk/Desktop/preprocesed_dataset/kws_olof/51649_S.png
kws_olof,177,559,/home/mk/Desktop/preprocesed_dataset/kws_olof/46037_T.png
kws_olof,241,769,/home/mk/Desktop/preprocesed_dataset/kws_olof/44340_S.png
kws_olof,229,759,/home/mk/Desktop/preprocesed_dataset/kws_olof/49909_S.png
kws_olof,253,756,/home/mk/Desktop/preprocesed_dataset/kws_olof/53064_S.png
kws_olof,218,789,/home/mk/Desktop/preprocesed_dataset/kws_olof/52081_S.png
kws_olof,169,522,/home/mk/Desktop/preprocesed_dataset/kws_olof/48922_B.png
kws_olof,187,666,/home/mk/Desktop/preprocesed_dataset/kws_olof/43207_S.png
kws_olof,232,757,/home/mk/Desktop/preprocesed_dataset/kws_olof/51088_S.png
kws_olof,231,775,/home/mk/Desktop/preprocesed_dataset/kws_olof/43297_S.png
kws_olof,280,508,/home/mk/Desktop/preprocesed_dataset/kws_olof/45376_T.png
kws_olof,172,519,/home/mk/Desktop/preprocesed_dataset/kws_olof/49422_B.png
kws_olof,187,493,/home/mk/Desktop/preprocesed_dataset/kws_olof/45265_T.png
kws_olof,182,468,/home/mk/Desktop/preprocesed_dataset/kws_olof/47383_B.png
kws_olof,224,282,/home/mk/Desktop/preprocesed_dataset/kws_olof/47343_S.png
kws_olof,173,522,/home/mk/Desktop/preprocesed_dataset/kws_olof/53156_T.png
kws_olof,230,756,/home/mk/Desktop/preprocesed_dataset/kws_olof/43444_S.png
kws_olof,187,514,/home/mk/Desktop/preprocesed_dataset/kws_olof/44324_T.png
kws_olof,278,475,/home/mk/Desktop/preprocesed_dataset/kws_olof/49783_B.png
kws_olof,186,589,/home/mk/Desktop/preprocesed_dataset/kws_olof/47056_S.png
kws_olof,187,503,/home/mk/Desktop/preprocesed_dataset/kws_olof/47183_T.png
kws_olof,229,296,/home/mk/Desktop/preprocesed_dataset/kws_olof/48876_S.png
kws_olof,238,321,/home/mk/Desktop/preprocesed_dataset/kws_olof/48421_S.png
kws_olof,228,760,/home/mk/Desktop/preprocesed_dataset/kws_olof/46080_S.png
kws_olof,186,490,/home/mk/Desktop/preprocesed_dataset/kws_olof/44496_T.png
kws_olof,238,912,/home/mk/Desktop/preprocesed_dataset/kws_olof/46407_S.png
kws_olof,215,335,/home/mk/Desktop/preprocesed_dataset/kws_olof/52628_S.png
kws_olof,186,548,/home/mk/Desktop/preprocesed_dataset/kws_olof/42992_T.png
kws_olof,185,543,/home/mk/Desktop/preprocesed_dataset/kws_olof/48333_S.png
kws_olof,277,514,/home/mk/Desktop/preprocesed_dataset/kws_olof/52709_B.png
kws_olof,218,776,/home/mk/Desktop/preprocesed_dataset/kws_olof/44756_S.png
kws_olof,279,676,/home/mk/Desktop/preprocesed_dataset/kws_olof/50214_S.png
kws_olof,186,509,/home/mk/Desktop/preprocesed_dataset/kws_olof/51364_T.png
kws_olof,176,527,/home/mk/Desktop/preprocesed_dataset/kws_olof/46639_S.png
kws_olof,240,304,/home/mk/Desktop/preprocesed_dataset/kws_olof/51689_S.png
kws_olof,187,499,/home/mk/Desktop/preprocesed_dataset/kws_olof/43341_T.png
kws_olof,231,764,/home/mk/Desktop/preprocesed_dataset/kws_olof/50618_S.png
kws_olof,278,483,/home/mk/Desktop/preprocesed_dataset/kws_olof/48028_B.png
kws_olof,240,331,/home/mk/Desktop/preprocesed_dataset/kws_olof/42985_S.png
kws_olof,227,334,/home/mk/Desktop/preprocesed_dataset/kws_olof/47747_S.png
kws_olof,187,514,/home/mk/Desktop/preprocesed_dataset/kws_olof/46723_B.png
kws_olof,186,532,/home/mk/Desktop/preprocesed_dataset/kws_olof/50929_T.png
kws_olof,218,318,/home/mk/Desktop/preprocesed_dataset/kws_olof/47645_S.png
kws_olof,184,581,/home/mk/Desktop/preprocesed_dataset/kws_olof/48848_S.png
kws_olof,187,568,/home/mk/Desktop/preprocesed_dataset/kws_olof/45265_S.png
kws_olof,233,308,/home/mk/Desktop/preprocesed_dataset/kws_olof/43232_S.png
kws_olof,287,545,/home/mk/Desktop/preprocesed_dataset/kws_olof/52086_T.png
kws_olof,223,769,/home/mk/Desktop/preprocesed_dataset/kws_olof/49585_S.png
kws_olof,176,562,/home/mk/Desktop/preprocesed_dataset/kws_olof/42841_S.png
kws_olof,234,361,/home/mk/Desktop/preprocesed_dataset/kws_olof/49881_S.png
kws_olof,184,470,/home/mk/Desktop/preprocesed_dataset/kws_olof/49678_T.png
kws_olof,185,608,/home/mk/Desktop/preprocesed_dataset/kws_olof/43150_S.png
kws_olof,224,281,/home/mk/Desktop/preprocesed_dataset/kws_olof/53121_S.png
kws_olof,181,584,/home/mk/Desktop/preprocesed_dataset/kws_olof/45054_S.png
kws_olof,182,478,/home/mk/Desktop/preprocesed_dataset/kws_olof/48245_B.png
kws_olof,233,755,/home/mk/Desktop/preprocesed_dataset/kws_olof/49378_S.png
kws_olof,187,654,/home/mk/Desktop/preprocesed_dataset/kws_olof/45449_S.png
kws_olof,174,512,/home/mk/Desktop/preprocesed_dataset/kws_olof/52502_B.png
kws_olof,185,590,/home/mk/Desktop/preprocesed_dataset/kws_olof/49435_S.png
kws_olof,182,531,/home/mk/Desktop/preprocesed_dataset/kws_olof/53068_S.png
kws_olof,241,755,/home/mk/Desktop/preprocesed_dataset/kws_olof/49781_S.png
kws_olof,187,498,/home/mk/Desktop/preprocesed_dataset/kws_olof/46175_B.png
kws_olof,219,342,/home/mk/Desktop/preprocesed_dataset/kws_olof/49791_S.png
kws_olof,158,492,/home/mk/Desktop/preprocesed_dataset/kws_olof/45687_B.png
kws_olof,215,762,/home/mk/Desktop/preprocesed_dataset/kws_olof/47105_S.png
kws_olof,177,491,/home/mk/Desktop/preprocesed_dataset/kws_olof/53068_T.png
kws_olof,215,355,/home/mk/Desktop/preprocesed_dataset/kws_olof/46097_S.png
kws_olof,187,495,/home/mk/Desktop/preprocesed_dataset/kws_olof/46784_T.png
kws_olof,185,513,/home/mk/Desktop/preprocesed_dataset/kws_olof/52415_T.png
kws_olof,168,483,/home/mk/Desktop/preprocesed_dataset/kws_olof/45008_B.png
kws_olof,181,502,/home/mk/Desktop/preprocesed_dataset/kws_olof/52663_T.png
kws_olof,185,510,/home/mk/Desktop/preprocesed_dataset/kws_olof/52415_B.png
kws_olof,178,556,/home/mk/Desktop/preprocesed_dataset/kws_olof/43036_S.png
kws_olof,184,559,/home/mk/Desktop/preprocesed_dataset/kws_olof/45985_S.png
kws_olof,233,343,/home/mk/Desktop/preprocesed_dataset/kws_olof/50135_S.png
kws_olof,212,753,/home/mk/Desktop/preprocesed_dataset/kws_olof/45226_S.png
kws_olof,175,525,/home/mk/Desktop/preprocesed_dataset/kws_olof/49422_T.png
kws_olof,176,491,/home/mk/Desktop/preprocesed_dataset/kws_olof/45265_B.png
kws_olof,218,754,/home/mk/Desktop/preprocesed_dataset/kws_olof/51352_S.png
kws_olof,186,518,/home/mk/Desktop/preprocesed_dataset/kws_olof/51850_B.png
kws_olof,187,628,/home/mk/Desktop/preprocesed_dataset/kws_olof/47874_S.png
kws_olof,236,348,/home/mk/Desktop/preprocesed_dataset/kws_olof/50305_S.png
kws_olof,227,281,/home/mk/Desktop/preprocesed_dataset/kws_olof/47358_S.png
kws_olof,170,522,/home/mk/Desktop/preprocesed_dataset/kws_olof/42841_B.png
kws_olof,186,505,/home/mk/Desktop/preprocesed_dataset/kws_olof/50411_T.png
kws_olof,182,472,/home/mk/Desktop/preprocesed_dataset/kws_olof/47383_T.png
kws_olof,230,753,/home/mk/Desktop/preprocesed_dataset/kws_olof/44137_S.png
kws_olof,219,317,/home/mk/Desktop/preprocesed_dataset/kws_olof/50736_S.png
kws_olof,170,515,/home/mk/Desktop/preprocesed_dataset/kws_olof/45054_B.png
kws_olof,183,583,/home/mk/Desktop/preprocesed_dataset/kws_olof/52726_S.png
kws_olof,184,607,/home/mk/Desktop/preprocesed_dataset/kws_olof/43457_S.png
kws_olof,187,570,/home/mk/Desktop/preprocesed_dataset/kws_olof/43224_S.png
kws_olof,165,494,/home/mk/Desktop/preprocesed_dataset/kws_olof/52949_T.png
kws_olof,172,519,/home/mk/Desktop/preprocesed_dataset/kws_olof/53156_B.png
kws_olof,229,316,/home/mk/Desktop/preprocesed_dataset/kws_olof/44620_S.png
kws_olof,220,352,/home/mk/Desktop/preprocesed_dataset/kws_olof/44525_S.png
kws_olof,187,506,/home/mk/Desktop/preprocesed_dataset/kws_olof/50411_B.png
kws_olof,208,354,/home/mk/Desktop/preprocesed_dataset/kws_olof/50421_S.png
kws_olof,187,550,/home/mk/Desktop/preprocesed_dataset/kws_olof/46565_T.png
kws_olof,183,578,/home/mk/Desktop/preprocesed_dataset/kws_olof/46505_S.png
kws_olof,212,790,/home/mk/Desktop/preprocesed_dataset/kws_olof/43062_S.png
kws_olof,223,753,/home/mk/Desktop/preprocesed_dataset/kws_olof/52667_S.png
kws_olof,187,492,/home/mk/Desktop/preprocesed_dataset/kws_olof/51364_B.png
kws_olof,186,506,/home/mk/Desktop/preprocesed_dataset/kws_olof/46175_T.png
kws_olof,233,309,/home/mk/Desktop/preprocesed_dataset/kws_olof/43103_S.png
kws_olof,227,298,/home/mk/Desktop/preprocesed_dataset/kws_olof/42911_S.png
kws_olof,237,758,/home/mk/Desktop/preprocesed_dataset/kws_olof/44551_S.png
kws_olof,180,504,/home/mk/Desktop/preprocesed_dataset/kws_olof/52052_B.png
kws_olof,217,779,/home/mk/Desktop/preprocesed_dataset/kws_olof/49524_S.png
kws_olof,181,529,/home/mk/Desktop/preprocesed_dataset/kws_olof/43517_B.png
kws_olof,186,541,/home/mk/Desktop/preprocesed_dataset/kws_olof/48573_T.png
kws_olof,230,306,/home/mk/Desktop/preprocesed_dataset/kws_olof/49103_S.png
kws_olof,279,551,/home/mk/Desktop/preprocesed_dataset/kws_olof/47424_B.png
kws_olof,288,540,/home/mk/Desktop/preprocesed_dataset/kws_olof/51054_B.png
kws_olof,224,763,/home/mk/Desktop/preprocesed_dataset/kws_olof/48090_S.png
kws_olof,187,655,/home/mk/Desktop/preprocesed_dataset/kws_olof/46723_S.png
kws_olof,187,506,/home/mk/Desktop/preprocesed_dataset/kws_olof/52164_T.png
kws_olof,175,526,/home/mk/Desktop/preprocesed_dataset/kws_olof/50214_B.png
kws_olof,234,353,/home/mk/Desktop/preprocesed_dataset/kws_olof/47083_S.png
kws_olof,185,525,/home/mk/Desktop/preprocesed_dataset/kws_olof/45973_T.png
kws_olof,230,760,/home/mk/Desktop/preprocesed_dataset/kws_olof/45287_S.png
kws_olof,232,352,/home/mk/Desktop/preprocesed_dataset/kws_olof/48649_S.png
kws_olof,179,472,/home/mk/Desktop/preprocesed_dataset/kws_olof/43560_T.png
kws_olof,187,552,/home/mk/Desktop/preprocesed_dataset/kws_olof/43585_B.png
kws_olof,185,602,/home/mk/Desktop/preprocesed_dataset/kws_olof/44117_S.png
kws_olof,283,565,/home/mk/Desktop/preprocesed_dataset/kws_olof/51009_B.png
